Datetime,CO,NO,NO2,O3,SO2,PM2_5,PM10,NH3,AQI,Date,Time
2023-03-19 03:00:00,567.44,0.86,10.28,3.58,5.42,11.05,21.7,3.07,2,2023-03-19,03:00:00
2023-03-19 04:00:00,574.11,2.15,10.8,1.35,4.83,13.0,25.61,3.13,2,2023-03-19,04:00:00
2023-03-19 05:00:00,587.46,4.58,10.28,0.34,4.17,14.23,28.15,3.32,2,2023-03-19,05:00:00
2023-03-19 06:00:00,640.87,8.05,9.68,0.07,4.17,16.01,31.61,4.12,2,2023-03-19,06:00:00
2023-03-19 07:00:00,881.2,15.42,10.45,0.2,5.66,23.19,43.09,6.27,2,2023-03-19,07:00:00
2023-03-19 08:00:00,1161.58,19.45,15.59,4.29,7.27,29.79,54.29,8.49,3,2023-03-19,08:00:00
2023-03-19 09:00:00,1174.93,7.26,22.28,47.92,8.11,30.07,56.04,10.89,3,2023-03-19,09:00:00
2023-03-19 10:00:00,680.92,0.48,7.63,53.64,5.78,9.28,22.06,7.98,2,2023-03-19,10:00:00
2023-03-19 11:00:00,607.49,0.4,6.34,38.98,4.89,6.21,15.3,6.9,1,2023-03-19,11:00:00
2023-03-19 12:00:00,554.08,0.35,5.36,38.62,4.23,5.03,12.29,5.83,1,2023-03-19,12:00:00
2023-03-19 13:00:00,507.35,0.24,4.67,36.84,3.55,4.34,9.65,4.56,1,2023-03-19,13:00:00
2023-03-19 14:00:00,494.0,0.17,4.71,36.84,3.37,4.78,8.91,3.8,1,2023-03-19,14:00:00
2023-03-19 15:00:00,480.65,0.1,4.67,51.5,4.05,6.9,10.83,3.13,1,2023-03-19,15:00:00
2023-03-19 16:00:00,473.98,0.18,4.63,81.54,7.87,11.95,16.59,1.95,2,2023-03-19,16:00:00
2023-03-19 17:00:00,487.33,0.25,5.74,105.86,13.11,17.56,23.7,0.86,3,2023-03-19,17:00:00
2023-03-19 18:00:00,500.68,0.12,7.03,98.71,12.52,16.7,24.11,1.04,2,2023-03-19,18:00:00
2023-03-19 19:00:00,507.35,0.0,6.77,61.51,7.33,10.19,17.57,2.5,2,2023-03-19,19:00:00
2023-03-19 20:00:00,480.65,0.0,5.44,31.11,3.7,5.74,12.46,3.1,1,2023-03-19,20:00:00
2023-03-19 21:00:00,447.27,0.01,4.28,21.82,2.5,4.12,10.33,2.85,1,2023-03-19,21:00:00
2023-03-19 22:00:00,433.92,0.01,3.9,21.64,2.26,3.83,9.66,2.63,1,2023-03-19,22:00:00
2023-03-19 23:00:00,433.92,0.01,3.9,21.64,2.29,3.73,9.41,2.47,1,2023-03-19,23:00:00
2023-03-20 00:00:00,420.57,0.01,3.73,21.1,2.5,3.55,9.21,2.09,1,2023-03-20,00:00:00
2023-03-20 01:00:00,447.27,0.03,5.18,18.42,3.87,5.09,12.04,2.41,1,2023-03-20,01:00:00
2023-03-20 02:00:00,473.98,0.07,6.94,15.2,5.42,7.26,15.48,2.53,1,2023-03-20,02:00:00
2023-03-20 03:00:00,494.0,0.13,8.48,12.87,6.32,9.18,18.45,2.85,1,2023-03-20,03:00:00
2023-03-20 04:00:00,534.06,0.23,10.02,10.1,6.85,11.27,22.09,3.45,2,2023-03-20,04:00:00
2023-03-20 05:00:00,580.79,0.48,11.14,6.97,7.15,13.75,26.7,4.02,2,2023-03-20,05:00:00
2023-03-20 06:00:00,647.54,1.34,12.17,3.35,7.33,16.63,32.36,4.88,2,2023-03-20,06:00:00
2023-03-20 07:00:00,847.82,5.42,13.02,0.98,8.58,22.41,42.68,7.03,2,2023-03-20,07:00:00
2023-03-20 08:00:00,1054.76,9.05,14.74,7.33,9.89,26.37,50.29,9.37,3,2023-03-20,08:00:00
2023-03-20 09:00:00,988.01,3.91,15.08,45.06,10.13,24.03,47.03,10.64,2,2023-03-20,09:00:00
2023-03-20 10:00:00,580.79,0.91,5.14,69.38,7.63,13.23,24.53,5.64,2,2023-03-20,10:00:00
2023-03-20 11:00:00,527.38,0.59,3.64,82.25,7.27,12.14,20.6,4.81,2,2023-03-20,11:00:00
2023-03-20 12:00:00,500.68,0.45,3.0,92.98,7.87,11.89,18.79,4.05,2,2023-03-20,12:00:00
2023-03-20 13:00:00,453.95,0.39,2.66,94.41,8.58,10.93,16.56,2.85,2,2023-03-20,13:00:00
2023-03-20 14:00:00,423.91,0.36,2.78,97.27,9.78,10.8,16.09,2.12,2,2023-03-20,14:00:00
2023-03-20 15:00:00,400.54,0.33,2.96,95.84,10.25,10.33,15.43,1.66,2,2023-03-20,15:00:00
2023-03-20 16:00:00,400.54,0.36,3.56,85.83,9.06,9.12,14.88,2.09,2,2023-03-20,16:00:00
2023-03-20 17:00:00,427.25,0.45,4.5,62.23,5.9,6.62,12.7,2.88,2,2023-03-20,17:00:00
2023-03-20 18:00:00,447.27,0.25,5.65,36.12,3.78,5.18,11.63,3.26,1,2023-03-20,18:00:00
2023-03-20 19:00:00,460.62,0.02,5.83,23.96,3.22,4.91,11.76,3.48,1,2023-03-20,19:00:00
2023-03-20 20:00:00,467.3,0.03,5.14,21.1,3.07,4.92,12.01,3.51,1,2023-03-20,20:00:00
2023-03-20 21:00:00,453.95,0.02,4.54,20.92,2.92,4.88,11.97,3.29,1,2023-03-20,21:00:00
2023-03-20 22:00:00,453.95,0.02,4.71,21.1,3.31,5.37,12.76,3.36,1,2023-03-20,22:00:00
2023-03-20 23:00:00,460.62,0.02,5.4,20.38,4.29,5.97,13.8,3.36,1,2023-03-20,23:00:00
2023-03-21 00:00:00,440.6,0.02,6.0,19.13,5.72,6.35,14.08,2.88,1,2023-03-21,00:00:00
2023-03-21 01:00:00,427.25,0.03,6.85,17.7,8.11,7.82,15.66,2.6,1,2023-03-21,01:00:00
2023-03-21 02:00:00,427.25,0.03,7.88,16.27,10.61,9.96,17.86,2.47,1,2023-03-21,02:00:00
2023-03-21 03:00:00,440.6,0.04,8.74,14.84,12.16,12.11,20.48,2.56,2,2023-03-21,03:00:00
2023-03-21 04:00:00,473.98,0.08,9.77,12.34,12.28,14.65,24.77,3.1,2,2023-03-21,04:00:00
2023-03-21 05:00:00,507.35,0.2,10.54,9.3,11.21,16.5,28.31,3.58,2,2023-03-21,05:00:00
2023-03-21 06:00:00,554.08,0.49,11.14,6.53,10.25,17.46,30.53,4.18,2,2023-03-21,06:00:00
2023-03-21 07:00:00,694.27,2.12,13.02,3.17,10.73,20.18,33.77,5.57,2,2023-03-21,07:00:00
2023-03-21 08:00:00,801.09,4.86,13.02,5.72,11.44,20.6,33.81,6.4,2,2023-03-21,08:00:00
2023-03-21 09:00:00,747.68,3.63,12.17,17.34,11.44,17.36,28.85,6.59,2,2023-03-21,09:00:00
2023-03-21 10:00:00,567.44,1.76,8.31,33.97,10.61,12.35,20.02,5.32,2,2023-03-21,10:00:00
2023-03-21 11:00:00,500.68,1.02,6.43,42.56,9.42,9.69,15.8,5.0,1,2023-03-21,11:00:00
2023-03-21 12:00:00,453.95,0.65,5.14,45.78,7.87,7.08,12.05,4.5,1,2023-03-21,12:00:00
2023-03-21 13:00:00,393.87,0.58,3.38,51.5,6.08,5.18,8.75,3.1,1,2023-03-21,13:00:00
2023-03-21 14:00:00,377.18,0.51,3.0,58.65,6.02,5.06,8.37,2.79,1,2023-03-21,14:00:00
2023-03-21 15:00:00,357.15,0.5,2.96,65.09,6.91,5.85,9.28,2.5,2,2023-03-21,15:00:00
2023-03-21 16:00:00,347.14,0.5,3.38,65.09,7.27,6.58,10.51,2.41,2,2023-03-21,16:00:00
2023-03-21 17:00:00,360.49,0.39,4.67,55.79,6.91,6.82,11.39,2.44,1,2023-03-21,17:00:00
2023-03-21 18:00:00,380.52,0.08,5.74,45.78,6.26,6.62,11.66,2.5,1,2023-03-21,18:00:00
2023-03-21 19:00:00,393.87,0.0,5.65,36.48,5.36,6.1,11.44,2.79,1,2023-03-21,19:00:00
2023-03-21 20:00:00,393.87,0.0,5.18,30.04,4.71,5.86,11.69,2.94,1,2023-03-21,20:00:00
2023-03-21 21:00:00,383.85,0.01,4.84,25.03,4.41,5.68,12.0,2.88,1,2023-03-21,21:00:00
2023-03-21 22:00:00,387.19,0.03,5.1,20.21,4.59,5.83,12.32,2.98,1,2023-03-21,22:00:00
2023-03-21 23:00:00,397.21,0.05,5.74,17.34,5.3,5.86,12.32,3.13,1,2023-03-21,23:00:00
2023-03-22 00:00:00,397.21,0.05,6.51,15.56,6.62,5.89,12.23,3.07,1,2023-03-22,00:00:00
2023-03-22 01:00:00,427.25,0.11,8.31,12.7,7.99,7.6,14.89,3.17,1,2023-03-22,01:00:00
2023-03-22 02:00:00,460.62,0.25,10.02,9.39,8.34,9.95,18.46,3.17,1,2023-03-22,02:00:00
2023-03-22 03:00:00,487.33,0.45,10.97,6.97,8.58,12.19,21.78,3.39,2,2023-03-22,03:00:00
2023-03-22 04:00:00,540.73,1.09,12.34,4.2,8.46,15.17,26.41,3.93,2,2023-03-22,04:00:00
2023-03-22 05:00:00,620.84,2.85,13.54,1.59,8.34,19.14,32.66,4.75,2,2023-03-22,05:00:00
2023-03-22 06:00:00,761.03,6.87,13.71,0.35,8.94,24.87,41.58,6.52,2,2023-03-22,06:00:00
2023-03-22 07:00:00,1214.98,18.55,14.74,0.03,11.8,40.4,61.11,9.88,3,2023-03-22,07:00:00
2023-03-22 08:00:00,1695.63,30.4,16.45,0.08,13.59,51.76,73.83,10.13,4,2023-03-22,08:00:00
2023-03-22 09:00:00,1562.12,23.92,18.51,0.3,13.47,42.45,61.02,9.37,3,2023-03-22,09:00:00
2023-03-22 10:00:00,814.44,1.38,18.34,5.68,12.16,16.02,26.23,8.49,2,2023-03-22,10:00:00
2023-03-22 11:00:00,787.73,0.72,18.68,8.14,11.68,13.9,23.76,9.12,2,2023-03-22,11:00:00
2023-03-22 12:00:00,867.84,0.83,21.93,8.85,12.87,15.03,26.48,10.64,2,2023-03-22,12:00:00
2023-03-22 13:00:00,1001.36,1.12,25.36,10.46,14.66,17.42,30.49,12.41,2,2023-03-22,13:00:00
2023-03-22 14:00:00,1081.47,0.85,25.36,15.38,15.26,18.36,31.88,13.05,2,2023-03-22,14:00:00
2023-03-22 15:00:00,1041.41,0.6,21.76,21.64,13.95,16.59,29.23,12.03,2,2023-03-22,15:00:00
2023-03-22 16:00:00,894.55,1.01,14.91,38.27,10.73,12.96,25.43,10.26,2,2023-03-22,16:00:00
2023-03-22 17:00:00,754.36,0.45,13.37,32.9,7.99,9.55,21.75,8.49,2,2023-03-22,17:00:00
2023-03-22 18:00:00,694.27,0.14,13.71,21.99,6.79,8.35,19.72,7.54,1,2023-03-22,18:00:00
2023-03-22 19:00:00,821.11,0.24,17.82,13.77,7.39,13.15,26.16,8.49,2,2023-03-22,19:00:00
2023-03-22 20:00:00,974.66,0.52,21.08,9.21,8.11,20.76,36.5,8.87,2,2023-03-22,20:00:00
2023-03-22 21:00:00,961.3,0.39,20.39,10.37,8.7,25.16,41.45,7.54,3,2023-03-22,21:00:00
2023-03-22 22:00:00,921.25,0.3,20.39,11.44,10.49,29.16,44.83,6.52,3,2023-03-22,22:00:00
2023-03-22 23:00:00,894.55,0.34,21.08,10.46,11.92,31.73,47.21,5.7,3,2023-03-22,23:00:00
2023-03-23 00:00:00,821.11,0.33,20.39,9.03,11.32,30.58,46.28,4.56,3,2023-03-23,00:00:00
2023-03-23 01:00:00,734.33,0.36,18.16,7.33,9.54,30.21,46.34,4.18,3,2023-03-23,01:00:00
2023-03-23 02:00:00,687.6,0.52,16.11,5.28,7.63,31.94,48.02,4.18,3,2023-03-23,02:00:00
2023-03-23 03:00:00,667.57,0.78,14.74,3.8,6.44,32.65,48.9,4.5,3,2023-03-23,03:00:00
2023-03-23 04:00:00,647.54,0.98,13.02,3.08,5.66,29.47,46.13,4.75,3,2023-03-23,04:00:00
2023-03-23 05:00:00,607.49,1.15,11.31,2.82,5.01,22.88,39.72,4.75,2,2023-03-23,05:00:00
2023-03-23 06:00:00,600.81,1.7,10.71,2.1,4.83,17.29,35.25,5.0,2,2023-03-23,06:00:00
2023-03-23 07:00:00,727.65,4.92,11.65,1.21,6.02,17.7,39.84,6.46,2,2023-03-23,07:00:00
2023-03-23 08:00:00,921.25,7.49,15.25,9.66,7.63,20.46,47.97,8.36,2,2023-03-23,08:00:00
2023-03-23 09:00:00,961.3,3.27,16.62,58.65,8.82,22.37,53.16,10.77,3,2023-03-23,09:00:00
2023-03-23 10:00:00,660.9,0.57,8.65,56.51,6.68,10.85,26.96,8.36,2,2023-03-23,10:00:00
2023-03-23 11:00:00,614.17,0.49,8.31,39.7,6.14,7.77,18.85,7.66,1,2023-03-23,11:00:00
2023-03-23 12:00:00,587.46,0.36,8.23,33.97,5.78,6.63,16.19,7.22,1,2023-03-23,12:00:00
2023-03-23 13:00:00,547.41,0.42,6.85,32.9,4.71,5.24,12.59,5.7,1,2023-03-23,13:00:00
2023-03-23 14:00:00,554.08,0.55,6.34,43.63,4.77,5.4,11.99,5.76,1,2023-03-23,14:00:00
2023-03-23 15:00:00,594.14,0.57,6.25,57.22,5.48,6.42,13.44,6.52,1,2023-03-23,15:00:00
2023-03-23 16:00:00,680.92,0.65,7.97,60.8,6.74,8.87,18.05,8.49,2,2023-03-23,16:00:00
2023-03-23 17:00:00,714.3,0.66,11.31,40.41,6.2,9.69,19.76,7.6,1,2023-03-23,17:00:00
2023-03-23 18:00:00,667.57,0.18,13.54,28.25,6.08,10.76,19.27,5.07,2,2023-03-23,18:00:00
2023-03-23 19:00:00,620.84,0.0,12.68,58.65,12.4,21.07,29.19,3.13,2,2023-03-23,19:00:00
2023-03-23 20:00:00,594.14,0.0,10.88,88.69,17.17,30.58,39.86,1.92,3,2023-03-23,20:00:00
2023-03-23 21:00:00,540.73,0.0,9.17,73.67,14.66,25.62,35.29,2.03,3,2023-03-23,21:00:00
2023-03-23 22:00:00,514.03,0.0,8.48,42.92,10.97,16.5,26.11,3.01,2,2023-03-23,22:00:00
2023-03-23 23:00:00,514.03,0.01,8.65,24.68,9.3,12.38,22.37,3.51,2,2023-03-23,23:00:00
2023-03-24 00:00:00,487.33,0.03,8.48,17.34,8.94,9.51,20.07,3.51,2,2023-03-24,00:00:00
2023-03-24 01:00:00,487.33,0.08,9.17,13.05,9.18,9.5,21.32,3.29,2,2023-03-24,01:00:00
2023-03-24 02:00:00,507.35,0.2,10.54,9.3,9.3,11.93,25.01,3.32,2,2023-03-24,02:00:00
2023-03-24 03:00:00,554.08,0.42,11.65,6.44,9.18,14.85,29.6,3.8,2,2023-03-24,03:00:00
2023-03-24 04:00:00,620.84,0.83,13.02,3.93,8.94,17.65,32.88,4.31,2,2023-03-24,04:00:00
2023-03-24 05:00:00,714.3,1.98,15.08,1.54,8.46,20.71,37.2,4.94,2,2023-03-24,05:00:00
2023-03-24 06:00:00,814.44,4.81,17.82,0.29,8.11,23.96,42.56,5.51,2,2023-03-24,06:00:00
2023-03-24 07:00:00,961.3,9.39,20.56,0.18,8.11,29.02,50.73,6.59,3,2023-03-24,07:00:00
2023-03-24 08:00:00,1241.68,15.65,23.65,1.22,10.01,36.65,63.43,8.99,3,2023-03-24,08:00:00
2023-03-24 09:00:00,1602.17,11.85,36.33,16.81,14.78,46.78,79.61,13.93,3,2023-03-24,09:00:00
2023-03-24 10:00:00,1695.63,2.04,22.62,165.94,19.31,62.12,94.9,19.0,4,2023-03-24,10:00:00
2023-03-24 11:00:00,1789.09,0.47,7.8,240.33,20.5,75.49,107.78,21.03,5,2023-03-24,11:00:00
2023-03-24 12:00:00,1562.12,0.35,4.8,205.99,14.66,57.34,82.62,16.72,5,2023-03-24,12:00:00
2023-03-24 13:00:00,894.55,0.35,3.73,120.16,6.97,23.45,37.13,8.36,3,2023-03-24,13:00:00
2023-03-24 14:00:00,674.25,0.44,4.63,77.25,5.01,11.87,19.7,6.33,2,2023-03-24,14:00:00
2023-03-24 15:00:00,634.19,0.47,5.65,57.22,4.71,9.1,15.43,6.02,1,2023-03-24,15:00:00
2023-03-24 16:00:00,607.49,0.42,6.6,45.06,4.53,8.66,14.93,5.57,1,2023-03-24,16:00:00
2023-03-24 17:00:00,587.46,0.28,8.14,40.77,4.53,8.94,15.29,4.69,1,2023-03-24,17:00:00
2023-03-24 18:00:00,580.79,0.05,9.25,47.92,5.48,11.43,17.39,3.51,2,2023-03-24,18:00:00
2023-03-24 19:00:00,574.11,0.0,9.25,66.52,9.18,19.3,25.65,2.03,2,2023-03-24,19:00:00
2023-03-24 20:00:00,567.44,0.0,9.25,72.24,13.35,26.0,33.62,1.01,3,2023-03-24,20:00:00
2023-03-24 21:00:00,547.41,0.0,9.0,55.79,12.64,22.64,30.77,1.33,2,2023-03-24,21:00:00
2023-03-24 22:00:00,534.06,0.01,9.17,28.97,10.97,15.86,23.67,2.44,2,2023-03-24,22:00:00
2023-03-24 23:00:00,514.03,0.14,8.83,13.23,10.01,11.43,18.55,2.79,2,2023-03-24,23:00:00
2023-03-25 00:00:00,467.3,0.24,7.63,8.94,8.7,8.38,14.81,2.44,1,2023-03-25,00:00:00
2023-03-25 01:00:00,417.23,0.13,6.08,9.75,7.21,6.77,12.3,1.8,1,2023-03-25,01:00:00
2023-03-25 02:00:00,397.21,0.09,5.27,11.18,6.02,5.89,10.99,1.71,1,2023-03-25,02:00:00
2023-03-25 03:00:00,400.54,0.06,4.76,12.52,4.83,5.24,10.37,1.95,1,2023-03-25,03:00:00
2023-03-25 04:00:00,413.89,0.09,5.18,12.34,3.7,5.21,10.67,2.12,1,2023-03-25,04:00:00
2023-03-25 05:00:00,440.6,0.18,6.43,10.82,3.19,5.85,12.03,2.37,1,2023-03-25,05:00:00
2023-03-25 06:00:00,494.0,0.38,8.14,8.58,3.34,7.11,14.48,3.04,1,2023-03-25,06:00:00
2023-03-25 07:00:00,660.9,1.66,12.0,4.29,4.47,11.45,20.53,4.5,2,2023-03-25,07:00:00
2023-03-25 08:00:00,821.11,4.53,13.37,3.71,5.36,14.67,25.25,5.45,2,2023-03-25,08:00:00
2023-03-25 09:00:00,787.73,3.24,12.68,11.98,5.66,13.0,23.79,6.02,2,2023-03-25,09:00:00
2023-03-25 10:00:00,507.35,0.38,6.43,20.21,3.99,5.4,11.54,4.31,1,2023-03-25,10:00:00
2023-03-25 11:00:00,467.3,0.24,5.36,19.13,3.4,4.02,8.61,3.83,1,2023-03-25,11:00:00
2023-03-25 12:00:00,440.6,0.19,4.8,19.13,3.01,3.27,7.22,3.48,1,2023-03-25,12:00:00
2023-03-25 13:00:00,423.91,0.16,4.28,19.31,2.59,2.75,6.3,3.07,1,2023-03-25,13:00:00
2023-03-25 14:00:00,423.91,0.19,4.33,19.67,2.56,2.68,6.16,3.07,1,2023-03-25,14:00:00
2023-03-25 15:00:00,427.25,0.23,4.5,20.38,2.68,2.74,6.19,3.17,1,2023-03-25,15:00:00
2023-03-25 16:00:00,440.6,0.27,5.01,19.67,2.86,2.97,6.99,3.51,1,2023-03-25,16:00:00
2023-03-25 17:00:00,473.98,0.28,6.51,16.81,3.13,3.35,7.93,3.77,1,2023-03-25,17:00:00
2023-03-25 18:00:00,500.68,0.21,7.8,13.59,3.22,3.75,8.5,3.83,1,2023-03-25,18:00:00
2023-03-25 19:00:00,560.76,0.36,9.68,10.28,3.64,5.54,11.01,4.31,1,2023-03-25,19:00:00
2023-03-25 20:00:00,627.52,0.61,10.88,7.69,4.05,8.11,14.74,4.81,1,2023-03-25,20:00:00
2023-03-25 21:00:00,647.54,0.68,10.54,6.88,4.05,9.53,17.07,4.81,1,2023-03-25,21:00:00
2023-03-25 22:00:00,680.92,1.03,11.14,5.36,4.23,11.62,20.23,5.0,2,2023-03-25,22:00:00
2023-03-25 23:00:00,720.98,1.77,12.0,3.31,4.17,12.91,22.24,4.81,2,2023-03-25,23:00:00
2023-03-26 00:00:00,667.57,2.01,11.65,2.5,3.52,10.56,19.54,3.74,2,2023-03-26,00:00:00
2023-03-26 01:00:00,594.14,1.9,10.28,2.5,2.98,8.59,17.31,3.26,1,2023-03-26,01:00:00
2023-03-26 02:00:00,560.76,2.12,9.94,2.24,2.86,8.34,16.92,3.26,1,2023-03-26,02:00:00
2023-03-26 03:00:00,560.76,2.6,10.2,1.77,3.04,8.95,17.53,3.51,1,2023-03-26,03:00:00
2023-03-26 04:00:00,607.49,4.36,10.45,0.86,3.43,10.94,20.45,4.12,2,2023-03-26,04:00:00
2023-03-26 05:00:00,694.27,8.49,10.11,0.2,4.11,14.64,26.13,5.32,2,2023-03-26,05:00:00
2023-03-26 06:00:00,854.49,14.75,9.85,0.03,5.48,20.97,35.73,7.85,2,2023-03-26,06:00:00
2023-03-26 07:00:00,1361.85,29.95,10.88,0.13,8.46,39.2,60.84,12.16,3,2023-03-26,07:00:00
2023-03-26 08:00:00,2056.12,42.92,20.05,2.24,9.66,61.61,89.15,11.15,4,2023-03-26,08:00:00
2023-03-26 09:00:00,2216.34,21.9,43.87,28.61,9.06,67.62,94.62,10.01,4,2023-03-26,09:00:00
2023-03-26 10:00:00,600.81,0.77,5.31,62.23,4.83,7.69,15.48,6.4,2,2023-03-26,10:00:00
2023-03-26 11:00:00,494.0,0.49,3.38,58.65,3.76,5.18,10.64,5.13,1,2023-03-26,11:00:00
2023-03-26 12:00:00,447.27,0.47,2.74,50.78,3.07,3.94,8.36,4.12,1,2023-03-26,12:00:00
2023-03-26 13:00:00,413.89,0.39,2.74,38.27,2.44,2.93,6.56,3.26,1,2023-03-26,13:00:00
2023-03-26 14:00:00,400.54,0.36,3.13,27.89,2.24,2.4,5.79,2.91,1,2023-03-26,14:00:00
2023-03-26 15:00:00,387.19,0.31,3.26,22.89,2.06,2.1,5.38,2.66,1,2023-03-26,15:00:00
2023-03-26 16:00:00,373.84,0.2,3.47,20.38,1.89,1.92,5.08,2.41,1,2023-03-26,16:00:00
2023-03-26 17:00:00,373.84,0.15,4.07,19.13,1.86,1.93,5.06,2.37,1,2023-03-26,17:00:00
2023-03-26 18:00:00,370.5,0.06,4.5,18.95,1.86,2.06,5.09,2.37,1,2023-03-26,18:00:00
2023-03-26 19:00:00,367.16,0.03,4.5,19.67,1.97,2.36,5.36,2.53,1,2023-03-26,19:00:00
